Time	VP	VN VAUXP[0] VAUXP0
10296300	0.68408203125	0
10298060	0.660888671875	0
10299820	0.5390625	0
10301580	0.660888671875	0
10303340	0.73291015625	0
10305100	0.7080078125	0
10306860	0.636962890625	0
10308620	0.095947265625	0
10310380	0.612060546875	0
10312140	0.693115234375	0
10313900	0.56494140625	0
10315660	0.5458984375	0
10317420	0.636962890625	0
10319180	0.701904296875	0
10320940	0.612060546875	0
10322700	0.677978515625	0
10324460	0.534912109375	0
10326220	0.56494140625	0
10327980	0.5458984375	0
10329740	0.5830078125	0
10331500	0.56494140625	0
10333260	0.64111328125	0
10335020	0.66796875	0
10336780	0.426025390625	0
10338540	0.56494140625	0
10340300	0.701904296875	0
10342060	0.5390625	0
10343820	0.5458984375	0
10345580	0.693115234375	0
10347340	0.64111328125	0
10349100	0.701904296875	0
10350860	0.701904296875	0
10352620	0.5458984375	0
10354380	0.575927734375	0
10356140	0.655029296875	0
10357900	0.0048828125	0
10359660	0.718017578125	0
10361420	0.75	0
10363180	0.0390625	0
10364940	0.047119140625	0
10366700	0.467041015625	0
10368460	0.75	0
10370220	0.68310546875	0
10371980	0.73388671875	0
10373740	0.485107421875	0
10375500	0.091064453125	0
10377260	0.2060546875	0
10379020	0.6669921875	0
10380780	0.742919921875	0
10382540	0.7060546875	0
10384300	0.097900390625	0
10386060	0.60205078125	0
10387820	0.237060546875	0
10389580	0.077880859375	0
10391340	0.467041015625	0
10393100	0.297119140625	0
10394860	0.260986328125	0
10396620	0.742919921875	0
10398380	0.0458984375	0
10400140	0.083984375	0
10401900	0.070068359375	0
10403660	0.697998046875	0
10405420	0.06298828125	0
10407180	0.097900390625	0
10408940	0.072998046875	0
10410700	0.4970703125	0
10412460	0.72412109375	0
10414220	0.722900390625	0
10415980	0.697998046875	0
10417740	0.66796875	0
10419500	0.718017578125	0
10421260	0.6669921875	0
10423020	0.054931640625	0
10424780	0.697998046875	0
10426540	0.30810546875	0
10428300	0.722900390625	0
10430060	0.35791015625	0
10431820	0.7060546875	0
10433580	0.7060546875	0
10435340	0.75	0
10437100	0.047119140625	0
10438860	0.739013671875	0
10440620	0.73291015625	0
10442380	0.75	0
10444140	0.2958984375	0
10445900	0.2958984375	0
10447660	0.5458984375	0
10449420	0.697998046875	0
10451180	0.5390625	0
10452940	0.06494140625	0
10454700	0.60205078125	0
10456460	0.7060546875	0
10458220	0.091064453125	0
10459980	0.077880859375	0
10461740	0.742919921875	0
10463500	0.7060546875	0
10465260	0.070068359375	0
10467020	0.7060546875	0
10468780	0.486083984375	0
10470540	0.376953125	0
10472300	0.718017578125	0
10474060	0.60205078125	0
10475820	0.2958984375	0
10477580	0.655029296875	0
10479340	0.070068359375	0
10481100	0.739013671875	0
10482860	0.1708984375	0
10484620	0.095947265625	0
10486380	0.0400390625	0
10488140	0.74609375	0
10489900	0.06298828125	0
10491660	0.097900390625	0
10493420	0.153076171875	0
10495180	0.742919921875	0
10496940	0.616943359375	0
10498700	0.722900390625	0
10500460	0.12109375	0
10502220	0.06298828125	0
10503980	0.083984375	0
10505740	0.623046875	0
10507500	0.06005859375	0
10509260	0.616943359375	0
10511020	0.697998046875	0
10512780	0.73291015625	0
10514540	0.06298828125	0
10516300	0.74609375	0
10518060	0.330078125	0
10519820	0.077880859375	0
10521580	0.73388671875	0
10523340	0.677978515625	0
10525100	0.75	0
10526860	0.74609375	0
10528620	0.697998046875	0
10530380	0.054931640625	0
10532140	0.73291015625	0
10533900	0.0048828125	0
10535660	0.60205078125	0
10537420	0.74609375	0
10539180	0.60498046875	0
10540940	0.486083984375	0
10542700	0.467041015625	0
10544460	0.75	0
10546220	0.60205078125	0
10547980	0.72802734375	0
10549740	0.693115234375	0
10551500	0.556884765625	0
10553260	0.2060546875	0
10555020	0.7470703125	0
10556780	0.739990234375	0
10558540	0.7470703125	0
10560300	0.447998046875	0
10562060	0.742919921875	0
10563820	0.60498046875	0
10565580	0.56494140625	0
10567340	0.467041015625	0
10569100	0.297119140625	0
10570860	0.660888671875	0
10572620	0.75	0
10574380	0.5830078125	0
10576140	0.56494140625	0
10577900	0.56494140625	0
10579660	0.739013671875	0
10581420	0.56494140625	0
10583180	0.575927734375	0
10584940	0.5048828125	0
10586700	0.4970703125	0
10588460	0.75	0
10590220	0.722900390625	0
10591980	0.739013671875	0
10593740	0.66796875	0
10595500	0.75	0
10597260	0.7470703125	0
10599020	0.4970703125	0
10600780	0.742919921875	0
10602540	0.30810546875	0
10604300	0.716064453125	0
10606060	0.35791015625	0
10607820	0.75	0
10609580	0.75	0
10611340	0.748046875	0
10613100	0.4970703125	0
10614860	0.75	0
10616620	0.75	0
10618380	0.748046875	0
10620140	0.65087890625	0
10621900	0.660888671875	0
10623660	0.5458984375	0
10625420	0.742919921875	0
10627180	0.73388671875	0
10628940	0.56494140625	0
10630700	0.748046875	0
10632460	0.75	0
10634220	0.56494140625	0
10635980	0.56494140625	0
10637740	0.75	0
10639500	0.739013671875	0
10641260	0.447998046875	0
10643020	0.75	0
10644780	0.486083984375	0
10646540	0.376953125	0
10648300	0.7470703125	0
10650060	0.748046875	0
10651820	0.677978515625	0
10653580	0.75	0
10655340	0.4560546875	0
10657100	0.75	0
10658860	0.534912109375	0
10660620	0.095947265625	0
10662380	0.60498046875	0
10664140	0.742919921875	0
10665900	0.56494140625	0
10667660	0.56494140625	0
10669420	0.527099609375	0
10671180	0.739990234375	0
10672940	0.75	0
10674700	0.722900390625	0
10676460	0.5830078125	0
10678220	0.575927734375	0
10679980	0.56494140625	0
10681740	0.623046875	0
10683500	0.575927734375	0
10685260	0.75	0
10687020	0.7470703125	0
10688780	0.555908203125	0
10690540	0.56494140625	0
10692300	0.742919921875	0
10694060	0.701904296875	0
10695820	0.56494140625	0
10697580	0.72802734375	0
10699340	0.677978515625	0
10701100	0.748046875	0
10702860	0.742919921875	0
10704620	0.68310546875	0
10706380	0.575927734375	0
10708140	0.43701171875	0
10709900	0.0048828125	0
10711660	0.580078125	0
10713420	0.75	0
10715180	0.050048828125	0
10716940	0.485107421875	0
10718700	0.486083984375	0
10720460	0.742919921875	0
10722220	0.512939453125	0
10723980	0.742919921875	0
10725740	0.60205078125	0
10727500	0.1708984375	0
10729260	0.218017578125	0
10731020	0.555908203125	0
10732780	0.748046875	0
10734540	0.636962890625	0
10736300	0.73291015625	0
10738060	0.330078125	0
10739820	0.385009765625	0
10741580	0.12109375	0
10743340	0.486083984375	0
10745100	0.30810546875	0
10746860	0.132080078125	0
10748620	0.739013671875	0
10750380	0.06298828125	0
10752140	0.12109375	0
10753900	0.10693359375	0
10755660	0.60205078125	0
10757420	0.097900390625	0
10759180	0.132080078125	0
10760940	0.466064453125	0
10762700	0.51611328125	0
10764460	0.7060546875	0
10766220	0.739990234375	0
10767980	0.60205078125	0
10769740	0.68408203125	0
10771500	0.697998046875	0
10773260	0.555908203125	0
10775020	0.466064453125	0
10776780	0.60205078125	0
10778540	0.325927734375	0
10780300	0.73388671875	0
10782060	0.364990234375	0
10783820	0.6669921875	0
10785580	0.655029296875	0
10787340	0.7470703125	0
10789100	0.43701171875	0
10790860	0.73291015625	0
10792620	0.718017578125	0
10794380	0.7470703125	0
10796140	0.260986328125	0
10797900	0.237060546875	0
10799660	0.56494140625	0
10801420	0.60205078125	0
10803180	0.485107421875	0
10804940	0.097900390625	0
10806700	0.485107421875	0
10808460	0.655029296875	0
10810220	0.153076171875	0
10811980	0.12109375	0
10813740	0.73291015625	0
10815500	0.60205078125	0
10817260	0.697998046875	0
10819020	0.6669921875	0
10820780	0.5048828125	0
10822540	0.39599609375	0
10824300	0.6669921875	0
10826060	0.512939453125	0
10827820	0.12109375	0
10829580	0.555908203125	0
10831340	0.68310546875	0
10833100	0.72412109375	0
10834860	0.580078125	0
10836620	0.095947265625	0
10838380	0.052978515625	0
10840140	0.75	0
10841900	0.097900390625	0
10843660	0.1708984375	0
10845420	0.555908203125	0
10847180	0.748046875	0
10848940	0.43701171875	0
10850700	0.739990234375	0
10852460	0.132080078125	0
10854220	0.083984375	0
10855980	0.12109375	0
10857740	0.64111328125	0
10859500	0.083984375	0
10861260	0.485107421875	0
10863020	0.636962890625	0
10864780	0.655029296875	0
10866540	0.097900390625	0
10868300	0.75	0
10870060	0.10693359375	0
10871820	0.12109375	0
10873580	0.742919921875	0
10875340	0.701904296875	0
10877100	0.7470703125	0
10878860	0.75	0
10880620	0.5390625	0
10882380	0.077880859375	0
10884140	0.75	0
10885900	0.0048828125	0
10887660	0.512939453125	0
10889420	0.739013671875	0
10891180	0.7060546875	0
10892940	0.260986328125	0
10894700	0.5048828125	0
10896460	0.73291015625	0
10898220	0.555908203125	0
10899980	0.75	0
10901740	0.655029296875	0
10903500	0.739013671875	0
10905260	0.22900390625	0
10907020	0.739013671875	0
10908780	0.75	0
10910540	0.72412109375	0
10912300	0.091064453125	0
10914060	0.73388671875	0
10915820	0.6669921875	0
10917580	0.742919921875	0
10919340	0.5048828125	0
10921100	0.326904296875	0
10922860	0.72802734375	0
10924620	0.72412109375	0
10926380	0.73291015625	0
10928140	0.7470703125	0
10929900	0.7470703125	0
10931660	0.718017578125	0
10933420	0.742919921875	0
10935180	0.7470703125	0
10936940	0.35205078125	0
10938700	0.534912109375	0
10940460	0.718017578125	0
10942220	0.748046875	0
10943980	0.718017578125	0
10945740	0.7080078125	0
10947500	0.718017578125	0
10949260	0.739013671875	0
10951020	0.330078125	0
10952780	0.72412109375	0
10954540	0.337890625	0
10956300	0.74609375	0
10958060	0.387939453125	0
10959820	0.718017578125	0
10961580	0.718017578125	0
10963340	0.739013671875	0
10965100	0.385009765625	0
10966860	0.718017578125	0
10968620	0.718017578125	0
10970380	0.73291015625	0
10972140	0.75	0
10973900	0.748046875	0
10975660	0.593994140625	0
10977420	0.72412109375	0
10979180	0.742919921875	0
10980940	0.7470703125	0
10982700	0.75	0
10984460	0.718017578125	0
10986220	0.742919921875	0
10987980	0.742919921875	0
10989740	0.72412109375	0
10991500	0.718017578125	0
10993260	0.083984375	0
10995020	0.718017578125	0
10996780	0.527099609375	0
10998540	0.41796875	0
11000300	0.718017578125	0
11002060	0.742919921875	0
11003820	0.716064453125	0
11005580	0.742919921875	0
11007340	0.083984375	0
11009100	0.72412109375	0
11010860	0.2958984375	0
11012620	0.095947265625	0
11014380	0.718017578125	0
11016140	0.742919921875	0
11017900	0.742919921875	0
11019660	0.739013671875	0
11021420	0.330078125	0
11023180	0.75	0
11024940	0.75	0
11026700	0.748046875	0
11028460	0.75	0
11030220	0.7470703125	0
11031980	0.7470703125	0
11033740	0.66796875	0
11035500	0.742919921875	0
11037260	0.75	0
11039020	0.718017578125	0
11040780	0.2958984375	0
11042540	0.742919921875	0
11044300	0.7470703125	0
11046060	0.701904296875	0
11047820	0.742919921875	0
11049580	0.75	0
11051340	0.722900390625	0
11053100	0.739013671875	0
11054860	0.7470703125	0
11056620	0.68310546875	0
11058380	0.742919921875	0
11060140	0.72802734375	0
11061900	0.0048828125	0
11063660	0.556884765625	0
11065420	0.693115234375	0
11067180	0.74609375	0
11068940	0.364990234375	0
11070700	0.467041015625	0
11072460	0.68408203125	0
11074220	0.60498046875	0
11075980	0.693115234375	0
11077740	0.660888671875	0
11079500	0.748046875	0
11081260	0.218017578125	0
11083020	0.716064453125	0
11084780	0.693115234375	0
11086540	0.701904296875	0
11088300	0.18701171875	0
11090060	0.722900390625	0
11091820	0.701904296875	0
11093580	0.75	0
11095340	0.467041015625	0
11097100	0.30810546875	0
11098860	0.739990234375	0
11100620	0.68408203125	0
11102380	0.75	0
11104140	0.75	0
11105900	0.75	0
11107660	0.701904296875	0
11109420	0.75	0
11111180	0.75	0
11112940	0.447998046875	0
11114700	0.4970703125	0
11116460	0.68408203125	0
11118220	0.68408203125	0
11119980	0.701904296875	0
11121740	0.65087890625	0
11123500	0.68408203125	0
11125260	0.716064453125	0
11127020	0.426025390625	0
11128780	0.701904296875	0
11130540	0.325927734375	0
11132300	0.68408203125	0
11134060	0.35791015625	0
11135820	0.693115234375	0
11137580	0.693115234375	0
11139340	0.693115234375	0
11141100	0.47509765625	0
11142860	0.68408203125	0
11144620	0.68408203125	0
11146380	0.68408203125	0
11148140	0.742919921875	0
11149900	0.742919921875	0
11151660	0.556884765625	0
11153420	0.701904296875	0
11155180	0.722900390625	0
11156940	0.75	0
11158700	0.72802734375	0
11160460	0.693115234375	0
11162220	0.748046875	0
11163980	0.75	0
11165740	0.68408203125	0
11167500	0.701904296875	0
11169260	0.18701171875	0
11171020	0.693115234375	0
11172780	0.486083984375	0
11174540	0.387939453125	0
11176300	0.693115234375	0
11178060	0.722900390625	0
11179820	0.73388671875	0
11181580	0.716064453125	0
11183340	0.18701171875	0
11185100	0.68408203125	0
11186860	0.376953125	0
11188620	0.089111328125	0
11190380	0.748046875	0
11192140	0.693115234375	0
11193900	0.75	0
11195660	0.748046875	0
11197420	0.406982421875	0
11199180	0.693115234375	0
11200940	0.72802734375	0
11202700	0.68408203125	0
11204460	0.748046875	0
11206220	0.75	0
11207980	0.75	0
11209740	0.623046875	0
11211500	0.75	0
11213260	0.72802734375	0
11215020	0.693115234375	0
11216780	0.364990234375	0
11218540	0.75	0
11220300	0.693115234375	0
11222060	0.722900390625	0
11223820	0.75	0
11225580	0.693115234375	0
11227340	0.66796875	0
11229100	0.693115234375	0
11230860	0.693115234375	0
11232620	0.68408203125	0
11234380	0.75	0
11236140	0.73388671875	0
11237900	0.0048828125	0
11239660	0.623046875	0
11241420	0.66796875	0
11243180	0.72412109375	0
11244940	0.4970703125	0
11246700	0.43701171875	0
11248460	0.660888671875	0
11250220	0.66796875	0
11251980	0.660888671875	0
11253740	0.68408203125	0
11255500	0.742919921875	0
11257260	0.2060546875	0
11259020	0.716064453125	0
11260780	0.660888671875	0
11262540	0.701904296875	0
11264300	0.30810546875	0
11266060	0.73388671875	0
11267820	0.742919921875	0
11269580	0.739013671875	0
11271340	0.43701171875	0
11273100	0.285888671875	0
11274860	0.75	0
11276620	0.66796875	0
11278380	0.72412109375	0
11280140	0.742919921875	0
11281900	0.739013671875	0
11283660	0.701904296875	0
11285420	0.739013671875	0
11287180	0.742919921875	0
11288940	0.56494140625	0
11290700	0.467041015625	0
11292460	0.66796875	0
11294220	0.65087890625	0
11295980	0.7080078125	0
11297740	0.612060546875	0
11299500	0.677978515625	0
11301260	0.716064453125	0
11303020	0.556884765625	0
11304780	0.701904296875	0
11306540	0.30810546875	0
11308300	0.64111328125	0
11310060	0.337890625	0
11311820	0.68408203125	0
11313580	0.68408203125	0
11315340	0.66796875	0
11317100	0.593994140625	0
11318860	0.66796875	0
11320620	0.66796875	0
11322380	0.660888671875	0
11324140	0.75	0
11325900	0.75	0
11327660	0.527099609375	0
11329420	0.701904296875	0
11331180	0.72802734375	0
11332940	0.739013671875	0
11334700	0.72802734375	0
11336460	0.68408203125	0
11338220	0.742919921875	0
11339980	0.739013671875	0
11341740	0.66796875	0
11343500	0.701904296875	0
11345260	0.325927734375	0
11347020	0.68408203125	0
11348780	0.4560546875	0
11350540	0.364990234375	0
11352300	0.68408203125	0
11354060	0.722900390625	0
11355820	0.75	0
11357580	0.716064453125	0
11359340	0.325927734375	0
11361100	0.66796875	0
11362860	0.486083984375	0
11364620	0.089111328125	0
11366380	0.72412109375	0
11368140	0.660888671875	0
11369900	0.739013671875	0
11371660	0.742919921875	0
11373420	0.51611328125	0
11375180	0.660888671875	0
11376940	0.73388671875	0
11378700	0.64111328125	0
11380460	0.7470703125	0
11382220	0.739013671875	0
11383980	0.742919921875	0
11385740	0.5830078125	0
11387500	0.739013671875	0
11389260	0.72802734375	0
11391020	0.693115234375	0
11392780	0.4560546875	0
11394540	0.739013671875	0
11396300	0.660888671875	0
11398060	0.748046875	0
11399820	0.739013671875	0
11401580	0.660888671875	0
11403340	0.623046875	0
11405100	0.66796875	0
11406860	0.660888671875	0
11408620	0.7080078125	0
11410380	0.73291015625	0
11412140	0.416015625	0
11413900	0.0048828125	0
11415660	0.5390625	0
11417420	0.73388671875	0
11419180	0.035888671875	0
11420940	0.43701171875	0
11422700	0.4560546875	0
11424460	0.742919921875	0
11426220	0.35205078125	0
11427980	0.7080078125	0
11429740	0.60205078125	0
11431500	0.050048828125	0
11433260	0.218017578125	0
11435020	0.60205078125	0
11436780	0.716064453125	0
11438540	0.697998046875	0
11440300	0.73388671875	0
11442060	0.330078125	0
11443820	0.083984375	0
11445580	0.0458984375	0
11447340	0.4560546875	0
11449100	0.297119140625	0
11450860	0.06494140625	0
11452620	0.74609375	0
11454380	0.0390625	0
11456140	0.0458984375	0
11457900	0.0458984375	0
11459660	0.655029296875	0
11461420	0.04296875	0
11463180	0.049072265625	0
11464940	0.2958984375	0
11466700	0.486083984375	0
11468460	0.75	0
11470220	0.693115234375	0
11471980	0.636962890625	0
11473740	0.64111328125	0
11475500	0.7470703125	0
11477260	0.60205078125	0
11479020	0.260986328125	0
11480780	0.6669921875	0
11482540	0.325927734375	0
11484300	0.68408203125	0
11486060	0.35791015625	0
11487820	0.73291015625	0
11489580	0.72412109375	0
11491340	0.739990234375	0
11493100	0.1708984375	0
11494860	0.748046875	0
11496620	0.75	0
11498380	0.739990234375	0
11500140	0.083984375	0
11501900	0.083984375	0
11503660	0.556884765625	0
11505420	0.655029296875	0
11507180	0.485107421875	0
11508940	0.0439453125	0
11510700	0.512939453125	0
11512460	0.72412109375	0
11514220	0.049072265625	0
11515980	0.0458984375	0
11517740	0.748046875	0
11519500	0.655029296875	0
11521260	0.75	0
11523020	0.73291015625	0
11524780	0.47509765625	0
11526540	0.387939453125	0
11528300	0.73291015625	0
11530060	0.5390625	0
11531820	0.070068359375	0
11533580	0.616943359375	0
11535340	0.75	0
11537100	0.75	0
11538860	0.636962890625	0
11540620	0.095947265625	0
11542380	0.035888671875	0
11544140	0.72802734375	0
11545900	0.04296875	0
11547660	0.050048828125	0
11549420	0.580078125	0
11551180	0.722900390625	0
11552940	0.43701171875	0
11554700	0.68408203125	0
11556460	0.050048828125	0
11558220	0.04296875	0
11559980	0.0458984375	0
11561740	0.612060546875	0
11563500	0.0419921875	0
11565260	0.5390625	0
11567020	0.697998046875	0
11568780	0.739013671875	0
11570540	0.04296875	0
11572300	0.722900390625	0
11574060	0.072998046875	0
11575820	0.0458984375	0
11577580	0.7080078125	0
11579340	0.660888671875	0
11581100	0.739990234375	0
11582860	0.722900390625	0
11584620	0.466064453125	0
11586380	0.0419921875	0
11588140	0.739990234375	0
11589900	0.0048828125	0
11591660	0.655029296875	0
11593420	0.75	0
11595180	0.75	0
11596940	0.512939453125	0
11598700	0.47509765625	0
11600460	0.739013671875	0
11602220	0.75	0
11603980	0.739990234375	0
11605740	0.697998046875	0
11607500	0.693115234375	0
11609260	0.22900390625	0
11611020	0.72412109375	0
11612780	0.74609375	0
11614540	0.68310546875	0
11616300	0.12109375	0
11618060	0.716064453125	0
11619820	0.623046875	0
11621580	0.716064453125	0
11623340	0.47509765625	0
11625100	0.30810546875	0
11626860	0.65087890625	0
11628620	0.73291015625	0
11630380	0.74609375	0
11632140	0.7080078125	0
11633900	0.722900390625	0
11635660	0.697998046875	0
11637420	0.72802734375	0
11639180	0.701904296875	0
11640940	0.73291015625	0
11642700	0.5048828125	0
11644460	0.697998046875	0
11646220	0.72802734375	0
11647980	0.7060546875	0
11649740	0.66796875	0
11651500	0.68310546875	0
11653260	0.72412109375	0
11655020	0.742919921875	0
11656780	0.697998046875	0
11658540	0.337890625	0
11660300	0.722900390625	0
11662060	0.376953125	0
11663820	0.6669921875	0
11665580	0.6669921875	0
11667340	0.7470703125	0
11669100	0.742919921875	0
11670860	0.72412109375	0
11672620	0.7060546875	0
11674380	0.742919921875	0
11676140	0.623046875	0
11677900	0.623046875	0
11679660	0.5830078125	0
11681420	0.7060546875	0
11683180	0.75	0
11684940	0.722900390625	0
11686700	0.75	0
11688460	0.6669921875	0
11690220	0.701904296875	0
11691980	0.716064453125	0
11693740	0.72412109375	0
11695500	0.697998046875	0
11697260	0.077880859375	0
11699020	0.6669921875	0
11700780	0.4970703125	0
11702540	0.406982421875	0
11704300	0.6669921875	0
11706060	0.742919921875	0
11707820	0.64111328125	0
11709580	0.72412109375	0
11711340	0.072998046875	0
11713100	0.718017578125	0
11714860	0.260986328125	0
11716620	0.095947265625	0
11718380	0.75	0
11720140	0.75	0
11721900	0.72802734375	0
11723660	0.693115234375	0
11725420	0.385009765625	0
11727180	0.748046875	0
11728940	0.742919921875	0
11730700	0.722900390625	0
11732460	0.693115234375	0
11734220	0.72802734375	0
11735980	0.7080078125	0
11737740	0.64111328125	0
11739500	0.73388671875	0
11741260	0.742919921875	0
11743020	0.68310546875	0
11744780	0.1708984375	0
11746540	0.72802734375	0
11748300	0.748046875	0
11750060	0.64111328125	0
11751820	0.716064453125	0
11753580	0.739990234375	0
11755340	0.693115234375	0
11757100	0.7470703125	0
11758860	0.748046875	0
11760620	0.75	0
11762380	0.739990234375	0
11764140	0.5390625	0
11765900	0.0048828125	0
11767660	0.60205078125	0
11769420	0.75	0
11771180	0.0439453125	0
11772940	0.580078125	0
11774700	0.486083984375	0
11776460	0.75	0
11778220	0.2958984375	0
11779980	0.739990234375	0
11781740	0.655029296875	0
11783500	0.10693359375	0
11785260	0.22900390625	0
11787020	0.6669921875	0
11788780	0.74609375	0
11790540	0.739013671875	0
11792300	0.527099609375	0
11794060	0.5390625	0
11795820	0.485107421875	0
11797580	0.072998046875	0
11799340	0.486083984375	0
11801100	0.325927734375	0
11802860	0.330078125	0
11804620	0.75	0
11806380	0.049072265625	0
11808140	0.077880859375	0
11809900	0.070068359375	0
11811660	0.7060546875	0
11813420	0.06298828125	0
11815180	0.091064453125	0
11816940	0.10693359375	0
11818700	0.51611328125	0
11820460	0.75	0
11822220	0.73388671875	0
11823980	0.697998046875	0
11825740	0.677978515625	0
11827500	0.75	0
11829260	0.6669921875	0
11831020	0.091064453125	0
11832780	0.718017578125	0
11834540	0.337890625	0
11836300	0.72802734375	0
11838060	0.387939453125	0
11839820	0.75	0
11841580	0.75	0
11843340	0.75	0
11845100	0.091064453125	0
11846860	0.75	0
11848620	0.75	0
11850380	0.75	0
11852140	0.512939453125	0
11853900	0.485107421875	0
11855660	0.593994140625	0
11857420	0.7060546875	0
11859180	0.5390625	0
11860940	0.06494140625	0
11862700	0.580078125	0
11864460	0.75	0
11866220	0.091064453125	0
11867980	0.072998046875	0
11869740	0.75	0
11871500	0.7060546875	0
11873260	0.527099609375	0
11875020	0.75	0
11876780	0.5048828125	0
11878540	0.41796875	0
11880300	0.75	0
11882060	0.60205078125	0
11883820	0.385009765625	0
11885580	0.6669921875	0
11887340	0.527099609375	0
11889100	0.75	0
11890860	0.677978515625	0
11892620	0.095947265625	0
11894380	0.0458984375	0
11896140	0.75	0
11897900	0.06298828125	0
11899660	0.10693359375	0
11901420	0.748046875	0
11903180	0.74609375	0
11904940	0.555908203125	0
11906700	0.72802734375	0
11908460	0.10693359375	0
11910220	0.06298828125	0
11911980	0.077880859375	0
11913740	0.65087890625	0
11915500	0.06005859375	0
11917260	0.60205078125	0
11919020	0.739013671875	0
11920780	0.5458984375	0
11922540	0.06298828125	0
11924300	0.748046875	0
11926060	0.416015625	0
11927820	0.072998046875	0
11929580	0.742919921875	0
11931340	0.701904296875	0
11933100	0.75	0
11934860	0.748046875	0
11936620	0.512939453125	0
11938380	0.054931640625	0
11940140	0.633056640625	0
11941900	0.0048828125	0
11943660	0.701904296875	0
11945420	0.722900390625	0
11947180	0.345947265625	0
11948940	0.72802734375	0
11950700	0.467041015625	0
11952460	0.722900390625	0
11954220	0.4560546875	0
11955980	0.701904296875	0
11957740	0.716064453125	0
11959500	0.35791015625	0
11961260	0.218017578125	0
11963020	0.716064453125	0
11964780	0.7080078125	0
11966540	0.739990234375	0
11968300	0.660888671875	0
11970060	0.65087890625	0
11971820	0.64111328125	0
11973580	0.337890625	0
11975340	0.467041015625	0
11977100	0.30810546875	0
11978860	0.527099609375	0
11980620	0.72802734375	0
11982380	0.337890625	0
11984140	0.337890625	0
11985900	0.337890625	0
11987660	0.73388671875	0
11989420	0.326904296875	0
11991180	0.345947265625	0
11992940	0.337890625	0
11994700	0.4970703125	0
11996460	0.73388671875	0
11998220	0.693115234375	0
11999980	0.72802734375	0
12001740	0.64111328125	0
12003500	0.739990234375	0
12005260	0.716064453125	0
12007020	0.326904296875	0
12008780	0.73388671875	0
12010540	0.326904296875	0
12012300	0.693115234375	0
12014060	0.364990234375	0
12015820	0.739990234375	0
12017580	0.742919921875	0
12019340	0.722900390625	0
12021100	0.326904296875	0
12022860	0.72802734375	0
12024620	0.73388671875	0
12026380	0.722900390625	0
12028140	0.66796875	0
12029900	0.64111328125	0
12031660	0.56494140625	0
12033420	0.72802734375	0
12035180	0.633056640625	0
12036940	0.326904296875	0
12038700	0.660888671875	0
12040460	0.742919921875	0
12042220	0.337890625	0
12043980	0.337890625	0
12045740	0.72802734375	0
12047500	0.73388671875	0
12049260	0.677978515625	0
12051020	0.739990234375	0
12052780	0.486083984375	0
12054540	0.39599609375	0
12056300	0.739990234375	0
12058060	0.677978515625	0
12059820	0.575927734375	0
12061580	0.7080078125	0
12063340	0.677978515625	0
12065100	0.72802734375	0
12066860	0.75	0
12068620	0.095947265625	0
12070380	0.345947265625	0
12072140	0.716064453125	0
12073900	0.326904296875	0
12075660	0.345947265625	0
12077420	0.72412109375	0
12079180	0.7080078125	0
12080940	0.65087890625	0
12082700	0.693115234375	0
12084460	0.345947265625	0
12086220	0.337890625	0
12087980	0.337890625	0
12089740	0.623046875	0
12091500	0.337890625	0
12093260	0.677978515625	0
12095020	0.739990234375	0
12096780	0.66796875	0
12098540	0.337890625	0
12100300	0.716064453125	0
12102060	0.593994140625	0
12103820	0.337890625	0
12105580	0.7080078125	0
12107340	0.66796875	0
12109100	0.722900390625	0
12110860	0.716064453125	0
12112620	0.612060546875	0
12114380	0.337890625	0
12116140	0.739990234375	0
12117900	0.0048828125	0
12119660	0.739013671875	0
12121420	0.716064453125	0
12123180	0.7080078125	0
12124940	0.60205078125	0
12126700	0.4560546875	0
12128460	0.722900390625	0
12130220	0.660888671875	0
12131980	0.693115234375	0
12133740	0.75	0
12135500	0.660888671875	0
12137260	0.218017578125	0
12139020	0.75	0
12140780	0.701904296875	0
12142540	0.75	0
12144300	0.742919921875	0
12146060	0.748046875	0
12147820	0.742919921875	0
12149580	0.65087890625	0
12151340	0.4560546875	0
12153100	0.297119140625	0
12154860	0.739990234375	0
12156620	0.72802734375	0
12158380	0.68408203125	0
12160140	0.65087890625	0
12161900	0.660888671875	0
12163660	0.75	0
12165420	0.65087890625	0
12167180	0.65087890625	0
12168940	0.612060546875	0
12170700	0.486083984375	0
12172460	0.742919921875	0
12174220	0.677978515625	0
12175980	0.75	0
12177740	0.623046875	0
12179500	0.74609375	0
12181260	0.75	0
12183020	0.612060546875	0
12184780	0.75	0
12186540	0.325927734375	0
12188300	0.677978515625	0
12190060	0.35791015625	0
12191820	0.748046875	0
12193580	0.75	0
12195340	0.722900390625	0
12197100	0.612060546875	0
12198860	0.73388671875	0
12200620	0.739990234375	0
12202380	0.722900390625	0
12204140	0.72412109375	0
12205900	0.742919921875	0
12207660	0.5458984375	0
12209420	0.75	0
12211180	0.73388671875	0
12212940	0.65087890625	0
12214700	0.742919921875	0
12216460	0.75	0
12218220	0.64111328125	0
12219980	0.65087890625	0
12221740	0.73388671875	0
12223500	0.75	0
12225260	0.72412109375	0
12227020	0.748046875	0
12228780	0.47509765625	0
12230540	0.387939453125	0
12232300	0.748046875	0
12234060	0.74609375	0
12235820	0.75	0
12237580	0.748046875	0
12239340	0.72412109375	0
12241100	0.73388671875	0
12242860	0.655029296875	0
12244620	0.095947265625	0
